url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://audioaffair.co.uk,audioaffair.co.uk,magento,,,tranco_ecom,324756,552218,active,0,True,0,,,False,,3,0,0
https://ideesport.fr,ideesport.fr,unknown,,,tranco_ecom,325480,0,active,0,True,0,,,False,,3,0,0
https://vettrixsupplies.com,vettrixsupplies.com,woocommerce,,,tranco_ecom,325539,0,active,0,True,0,,,False,,2,0,0
https://lomaxpromogifts.co.uk,lomaxpromogifts.co.uk,woocommerce,,,tranco_ecom,326768,0,active,0,True,0,,,False,,4,0,0
https://spiceology.com,spiceology.com,shopify,,US,tranco_ecom,327164,348033,active,0,True,0,,,True,,2,0,0
https://161powersports.com,161powersports.com,woocommerce,,,tranco_ecom,327989,0,active,404,True,0,,,False,,2,0,0
https://rayatoys.com,rayatoys.com,magento,,,tranco_ecom,328419,0,active,404,False,0,,,False,,1,0,0
https://maxinejewelry.com,maxinejewelry.com,unknown,,,tranco_ecom,328423,0,active,200,True,0,,,False,,3,0,0
https://onlinevapegate.com,onlinevapegate.com,shopify,,AE,tranco_ecom,329167,0,active,0,True,0,,,True,,3,0,0
https://pharmamarket.fr,pharmamarket.fr,magento,,,tranco_ecom,329633,0,active,404,True,0,,,False,,3,0,0
https://thewatch.ua,thewatch.ua,opencart,,,tranco_ecom,329687,0,active,404,False,0,,,False,,1,0,0
https://sport85.com,sport85.com,unknown,,,tranco_ecom,330397,0,active,0,True,0,,,False,,2,0,0
https://dylanscandybar.com,dylanscandybar.com,shopify,,US,tranco_ecom,331953,132045,active,0,True,0,,,True,,4,0,0
https://bloomaudio.com,bloomaudio.com,shopify,,US,tranco_ecom,332217,453522,active,0,True,0,,,True,,3,0,0
https://globebrand.com,globebrand.com,shopify,,US,tranco_ecom,332768,370118,active,0,True,0,,,True,,4,0,0
https://healthysupplies.co.uk,healthysupplies.co.uk,unknown,,,tranco_ecom,334120,293434,active,404,True,0,,,False,,2,0,0
https://narscosmetics.co.uk,narscosmetics.co.uk,unknown,,,tranco_ecom,335789,268471,active,410,True,0,,,False,paypal,2,0,0
https://greathobbies.com,greathobbies.com,unknown,,,tranco_ecom,336140,287977,active,0,True,0,,,False,,2,0,0
https://shophamricks.com,shophamricks.com,shopify,,US,tranco_ecom,336358,0,active,0,True,0,,,True,,3,0,0
https://chaptersbookstore.com,chaptersbookstore.com,shopify,,IE,tranco_ecom,336696,0,active,0,True,0,,,True,,3,0,0
https://bioethanol-kamin-shop.de,bioethanol-kamin-shop.de,unknown,,,tranco_ecom,336740,0,active,0,True,0,,,False,,3,0,0
https://saltedbeauty.com,saltedbeauty.com,unknown,,,tranco_ecom,336823,0,active,0,True,0,,,False,,3,0,0
https://canofotosports.com,canofotosports.com,unknown,,,tranco_ecom,336961,0,active,404,True,0,,,False,,2,0,0
https://euroflorist.de,euroflorist.de,unknown,,,tranco_ecom,338378,599396,active,404,True,0,,,False,,2,0,0
https://multiwall-ads.shop,multiwall-ads.shop,unknown,,,tranco_ecom,338527,0,active,404,True,0,,,False,,2,0,0
https://widefitshoes.co.uk,widefitshoes.co.uk,shopify,,GB,tranco_ecom,340106,544411,active,0,True,0,,,True,shopify_payments,3,0,0
https://premiumsim.de,premiumsim.de,unknown,,,tranco_ecom,340670,602489,active,0,True,0,,,False,,2,0,0
https://ezaudiobookforsoul.com,ezaudiobookforsoul.com,woocommerce,,,tranco_ecom,340732,0,active,200,True,0,,,False,,3,0,0
https://nclcomputer.com,nclcomputer.com,woocommerce,,,tranco_ecom,341152,0,active,404,True,0,,,False,,2,0,0
https://procosmetic.ro,procosmetic.ro,unknown,,,tranco_ecom,341796,0,active,404,True,0,,,False,,4,0,0
https://tmraudio.com,tmraudio.com,bigcommerce,,,tranco_ecom,341940,803450,active,404,True,0,,,False,,2,0,0
https://kitchenknives.co.uk,kitchenknives.co.uk,magento,,,tranco_ecom,341966,0,active,404,True,0,,,False,klarna,3,0,0
https://ctlighting.com,ctlighting.com,bigcommerce,,,tranco_ecom,342637,0,active,0,False,0,,,False,,1,0,0
https://nassaucandy.com,nassaucandy.com,magento,,,tranco_ecom,343029,452883,active,404,True,0,,,False,,2,0,0
https://barakfashion.com,barakfashion.com,woocommerce,,,tranco_ecom,343509,0,active,0,True,0,,,False,,2,0,0
https://nailsuppliesmumbai.in,nailsuppliesmumbai.in,woocommerce,,,tranco_ecom,343684,0,active,404,True,0,,,False,,2,0,0
https://buyfromhomefurniture.com,buyfromhomefurniture.com,shopify,,US,tranco_ecom,343840,0,active,0,True,0,,,True,,2,0,0
https://gameden.com,gameden.com,shopify,,US,tranco_ecom,344425,0,active,0,True,0,,,True,,2,0,0
https://kaissagames.com,kaissagames.com,magento,,,tranco_ecom,344471,0,active,0,True,0,,,False,,2,0,0
https://bau-tech.shop,bau-tech.shop,unknown,,,tranco_ecom,344554,0,active,0,True,0,,,False,paypal,4,0,0
https://shopmoco.com,shopmoco.com,shopify,,US,tranco_ecom,344960,0,active,0,True,0,,,True,,2,0,0
https://retrovgames.com,retrovgames.com,woocommerce,,,tranco_ecom,345161,0,active,404,True,0,,,False,,3,0,0
https://pocketgames.nl,pocketgames.nl,shopify,,NL,tranco_ecom,345247,0,active,0,True,0,,,True,,4,0,0
https://petshop88.gr,petshop88.gr,opencart,,,tranco_ecom,346475,0,active,0,True,0,,,False,,4,0,0
https://hollandscountryclothing.co.uk,hollandscountryclothing.co.uk,shopify,,GB,tranco_ecom,346812,835193,active,0,True,0,,,True,,3,0,0
https://hitcigars.com,hitcigars.com,woocommerce,,,tranco_ecom,347181,850440,active,0,True,0,,,False,,4,0,0
https://lasvegasfurnitureonline.com,lasvegasfurnitureonline.com,shopify,,US,tranco_ecom,347524,0,active,0,True,0,,,True,,3,0,0
https://thefashionstory.com,thefashionstory.com,unknown,,,tranco_ecom,347677,0,active,0,True,0,,,False,,2,0,0
https://abclothes.store,abclothes.store,shopify,,US,tranco_ecom,347719,0,active,0,True,0,,,True,,4,0,0
https://discountfurnitureburlington.com,discountfurnitureburlington.com,shopify,,US,tranco_ecom,348811,0,active,0,True,0,,,True,,3,0,0
https://blackswampgames.com,blackswampgames.com,shopify,,US,tranco_ecom,350643,0,active,0,True,0,,,True,,3,0,0
https://myfurniturehouse.com,myfurniturehouse.com,shopify,,US,tranco_ecom,351231,0,active,0,True,0,,,True,,3,0,0
https://omgbubbletea.com,omgbubbletea.com,shopify,,LT,tranco_ecom,351478,0,active,0,True,0,,,True,,3,0,0
https://freewellgear.com,freewellgear.com,shopify,,US,tranco_ecom,351511,681948,active,0,True,0,,,True,,2,0,0
https://inhomefurniturewholesale.com,inhomefurniturewholesale.com,shopify,,US,tranco_ecom,351636,0,active,0,True,0,,,True,,2,0,0
https://weatherby.com,weatherby.com,woocommerce,,,tranco_ecom,351904,230622,active,404,True,0,,,False,,3,0,0
https://perfumeprice.co.uk,perfumeprice.co.uk,magento,,,tranco_ecom,353260,717363,active,404,True,0,,,False,,2,0,0
https://supplyshop.com,supplyshop.com,shopify,,US,tranco_ecom,354054,0,active,0,True,0,,,True,,3,0,0
https://andaazfashion.com.my,andaazfashion.com.my,magento,,,tranco_ecom,354680,0,active,404,False,0,,,False,,1,0,0
https://phonecasecenter.com,phonecasecenter.com,unknown,,,tranco_ecom,356001,0,active,200,True,0,,,False,,4,0,0
https://myflowergift.com,myflowergift.com,magento,,,tranco_ecom,356350,0,active,404,True,0,,,False,,2,0,0
https://russellwestbrookshoes.us,russellwestbrookshoes.us,unknown,,,tranco_ecom,356940,94645,active,404,True,0,,,False,,2,0,0
https://madronagames.com,madronagames.com,woocommerce,,,tranco_ecom,357322,0,active,404,True,0,,,False,,3,0,0
https://hudsonhomedecor.com,hudsonhomedecor.com,shopify,,US,tranco_ecom,357752,0,active,0,True,0,,,True,,3,0,0
https://vapeandgo.co.uk,vapeandgo.co.uk,woocommerce,,,tranco_ecom,358051,364553,active,0,True,0,,,False,,4,0,0
https://vanleeuwenicecream.com,vanleeuwenicecream.com,woocommerce,,,tranco_ecom,358550,124185,active,404,True,0,,,False,,4,0,0
https://frogcoffee.de,frogcoffee.de,unknown,,,tranco_ecom,358886,0,active,404,True,0,,,False,,2,0,0
https://smokeymountainfurnitureoutlet.com,smokeymountainfurnitureoutlet.com,shopify,,US,tranco_ecom,359976,0,active,0,True,0,,,True,,3,0,0
https://martinelli.es,martinelli.es,unknown,,,tranco_ecom,360170,0,active,0,True,0,,,False,,2,0,0
https://offcutsshoes.co.uk,offcutsshoes.co.uk,shopify,,GB,tranco_ecom,360238,0,active,0,True,0,,,True,shopify_payments,5,0,0
https://shopmeraki.co,shopmeraki.co,woocommerce,,,tranco_ecom,360599,0,active,0,True,0,,,False,klarna,2,0,0
https://kitchenaid.my,kitchenaid.my,unknown,,,tranco_ecom,361077,0,active,404,True,0,,,False,,2,0,0
https://kringlecandle.com,kringlecandle.com,shopify,,US,tranco_ecom,361466,0,active,0,True,0,,,True,,3,0,0
https://theperfumespot.com,theperfumespot.com,bigcommerce,,,tranco_ecom,361641,445692,active,0,True,0,,,False,,2,0,0
https://hoefer-shop.com,hoefer-shop.com,shopify,,DE,tranco_ecom,362375,0,active,0,True,0,,,True,shopify_payments,4,0,0
https://furnituretogony.com,furnituretogony.com,shopify,,US,tranco_ecom,363012,0,active,0,True,0,,,True,,2,0,0
