domain,url,platform,quality_score,has_products,product_count,ecom_signals,detected_payments,monthly_visits,source,tranco_rank,majestic_rank
queerencia.co,https://queerencia.co,shopify,72,True,0,5,,12014,storeleads,,
jordinsparks.com,https://jordinsparks.com,shopify,72,True,0,5,,12014,storeleads,,
snackever.com,https://snackever.com,shopify,72,True,0,5,,12014,storeleads,,
dbzoutpost.com,https://dbzoutpost.com,shopify,72,True,0,5,,12014,storeleads,,
lovintenders.com,https://lovintenders.com,shopify,72,True,0,5,,12009,storeleads,,
bling3t.com,https://bling3t.com,shopify,72,True,0,5,,12009,storeleads,,
txome.com,https://txome.com,shopify,72,True,0,5,,12009,storeleads,,
bookazine.com.hk,https://bookazine.com.hk,shopify,72,True,0,5,,12009,storeleads,,
www.shoppinkfish.com,https://www.shoppinkfish.com,shopify,72,True,0,5,,12009,storeleads,,
couchestocurios.com,https://couchestocurios.com,shopify,72,True,0,5,,12009,storeleads,,
corpse.gloomybearstore.com,https://corpse.gloomybearstore.com,shopify,72,True,0,5,,12009,storeleads,,
natostrapco.com,https://natostrapco.com,shopify,72,True,0,5,,12009,storeleads,,
apothecarygiftshop.com,https://apothecarygiftshop.com,shopify,72,True,0,5,,12009,storeleads,,
djinyc.com,https://djinyc.com,shopify,72,True,0,5,,12009,storeleads,,
radsoap.com,https://radsoap.com,shopify,72,True,0,5,,12009,storeleads,,
benoitsdesign.co,https://benoitsdesign.co,shopify,72,True,0,5,,12009,storeleads,,
fortressclothing.com,https://fortressclothing.com,shopify,72,True,0,5,,12004,storeleads,,
forthandnomad.com,https://forthandnomad.com,shopify,72,True,0,5,,12004,storeleads,,
braided-rugs.com,https://braided-rugs.com,shopify,72,True,0,5,,12004,storeleads,,
bwblacksmith.com,https://bwblacksmith.com,shopify,72,True,0,5,,12004,storeleads,,
udtfashion.com,https://udtfashion.com,shopify,72,True,0,5,,12004,storeleads,,
farmersjuice.com,https://farmersjuice.com,shopify,72,True,0,5,,12004,storeleads,,
thulisanaturals.com,https://thulisanaturals.com,shopify,72,True,0,5,,12004,storeleads,,
sumerian.ink,https://sumerian.ink,shopify,72,True,0,5,,12004,storeleads,,
spoolperformance.com,https://spoolperformance.com,shopify,72,True,0,5,,12004,storeleads,,
store.capitolcmglabelgroup.com,https://store.capitolcmglabelgroup.com,shopify,72,True,0,5,,12004,storeleads,,
concertsondvd.com,https://concertsondvd.com,shopify,72,True,0,5,,12004,storeleads,,
www.mochiglow.com,https://www.mochiglow.com,shopify,72,True,0,5,,11998,storeleads,,
theswingsetco.com,https://theswingsetco.com,shopify,72,True,0,5,,11998,storeleads,,
urbanhelmetsusa.com,https://urbanhelmetsusa.com,shopify,72,True,0,5,,11998,storeleads,,
elvwines.com,https://elvwines.com,shopify,72,True,0,5,,11998,storeleads,,
shopvoda.com,https://shopvoda.com,shopify,72,True,0,5,,11998,storeleads,,
watcherstuff.com,https://watcherstuff.com,shopify,72,True,0,5,,11998,storeleads,,
www.spiderwire.com,https://www.spiderwire.com,shopify,72,True,0,5,,11998,storeleads,,
www.darkinkart.com,https://www.darkinkart.com,shopify,72,True,0,5,,11998,storeleads,,
mintjulepdecor.com,https://mintjulepdecor.com,shopify,72,True,0,5,,11998,storeleads,,
watermanspride.com,https://watermanspride.com,shopify,72,True,0,5,,11998,storeleads,,
swapboutique.com,https://swapboutique.com,shopify,72,True,0,5,,11993,storeleads,,
frogandtoadpress.com,https://frogandtoadpress.com,shopify,72,True,0,5,,11993,storeleads,,
flippydiscgolf.com,https://flippydiscgolf.com,shopify,72,True,0,5,,11993,storeleads,,
www.alibeautysupply.com,https://www.alibeautysupply.com,shopify,72,True,0,5,,11993,storeleads,,
toughbatteries.com,https://toughbatteries.com,shopify,72,True,0,5,,11993,storeleads,,
bkblocks.com,https://bkblocks.com,shopify,72,True,0,5,,11993,storeleads,,
skinresearchinstitute.com,https://skinresearchinstitute.com,shopify,72,True,0,5,,11988,storeleads,,
heartlandfootwearinc.com,https://heartlandfootwearinc.com,shopify,72,True,0,5,,11988,storeleads,,
mayamarjewelry.com,https://mayamarjewelry.com,shopify,72,True,0,5,,11988,storeleads,,
brandking.com,https://brandking.com,shopify,72,True,0,5,,11988,storeleads,,
ru.frenchiestore.com,https://ru.frenchiestore.com,shopify,72,True,0,5,,11988,storeleads,,
www.leisurequipinc.com,https://www.leisurequipinc.com,shopify,72,True,0,5,,11988,storeleads,,
www.southlandarchery.com,https://www.southlandarchery.com,shopify,72,True,0,5,,11988,storeleads,,
eatspaceshake.com,https://eatspaceshake.com,shopify,72,True,0,5,,11988,storeleads,,
kioskkiosk.com,https://kioskkiosk.com,shopify,72,True,0,5,,11988,storeleads,,
rawsci.com,https://rawsci.com,shopify,72,True,0,5,,11988,storeleads,,
www.illumibowl.com,https://www.illumibowl.com,shopify,72,True,0,5,,11988,storeleads,,
mfcoffroad.com,https://mfcoffroad.com,shopify,72,True,0,5,,11988,storeleads,,
www.farmersunioncoffee.com,https://www.farmersunioncoffee.com,shopify,72,True,0,5,,11988,storeleads,,
www.shopmivida.com,https://www.shopmivida.com,shopify,72,True,0,5,,11988,storeleads,,
www.thebellabeanshop.com,https://www.thebellabeanshop.com,shopify,72,True,0,5,,11983,storeleads,,
buttonbird.com,https://buttonbird.com,shopify,72,True,0,5,,11983,storeleads,,
ahacrafted.com,https://ahacrafted.com,shopify,72,True,0,5,,11983,storeleads,,
kellyobi.com,https://kellyobi.com,shopify,72,True,0,5,,11983,storeleads,,
www.shopjennlee.com,https://www.shopjennlee.com,shopify,72,True,0,5,,11983,storeleads,,
tenlegend.com,https://tenlegend.com,shopify,72,True,0,5,,11983,storeleads,,
www.statehomegrown.com,https://www.statehomegrown.com,shopify,72,True,0,5,,11983,storeleads,,
www.tricialowenfielddesign.com,https://www.tricialowenfielddesign.com,shopify,72,True,0,5,,11983,storeleads,,
us.joybos.com,https://us.joybos.com,shopify,72,True,0,5,,11983,storeleads,,
luvluxe.com,https://luvluxe.com,shopify,72,True,0,5,,11983,storeleads,,
vip.primitiveskate.com,https://vip.primitiveskate.com,shopify,72,True,0,5,,11983,storeleads,,
www.lahaoledesigns.com,https://www.lahaoledesigns.com,shopify,72,True,0,5,,11983,storeleads,,
goodstuffhealth.com,https://goodstuffhealth.com,shopify,72,True,0,5,,11983,storeleads,,
swag.withyotta.com,https://swag.withyotta.com,shopify,72,True,0,5,,11983,storeleads,,
k9connoisseur.com,https://k9connoisseur.com,shopify,72,True,0,5,,11983,storeleads,,
safeplaceforanimals.com,https://safeplaceforanimals.com,shopify,72,True,0,5,,11977,storeleads,,
shop.precept.org,https://shop.precept.org,shopify,72,True,0,5,,11977,storeleads,,
shop.unitree.com,https://shop.unitree.com,shopify,72,True,0,5,,11977,storeleads,,
launch.toytokyo.com,https://launch.toytokyo.com,shopify,72,True,0,5,,11977,storeleads,,
www.usmedrehab.com,https://www.usmedrehab.com,shopify,72,True,0,5,,11977,storeleads,,
shop.studiothree.com,https://shop.studiothree.com,shopify,72,True,0,5,,11977,storeleads,,
store.fractalfoundation.org,https://store.fractalfoundation.org,shopify,72,True,0,5,,11977,storeleads,,
trucktotrailer.com,https://trucktotrailer.com,shopify,72,True,0,5,,11977,storeleads,,
www.dallaswaynebootcompany.com,https://www.dallaswaynebootcompany.com,shopify,72,True,0,5,,11977,storeleads,,
www.simplyo3.com,https://www.simplyo3.com,shopify,72,True,0,5,,11977,storeleads,,
oxyacnecare.com,https://oxyacnecare.com,shopify,72,True,0,5,,11977,storeleads,,
gildedagenyc.com,https://gildedagenyc.com,shopify,72,True,0,5,,11977,storeleads,,
www.soletoscana.com,https://www.soletoscana.com,shopify,72,True,0,5,,11972,storeleads,,
www.rainbowbridgejewelers.com,https://www.rainbowbridgejewelers.com,shopify,72,True,0,5,,11972,storeleads,,
www.monfrerefashion.com,https://www.monfrerefashion.com,shopify,72,True,0,5,,11972,storeleads,,
thecheeseshopdsm.com,https://thecheeseshopdsm.com,shopify,72,True,0,5,,11972,storeleads,,
relentless-tactical.com,https://relentless-tactical.com,shopify,72,True,0,5,,11972,storeleads,,
carbannerflags.com,https://carbannerflags.com,shopify,72,True,0,5,,11972,storeleads,,
ibextrained.com,https://ibextrained.com,shopify,72,True,0,5,,11972,storeleads,,
northshoremacnut.com,https://northshoremacnut.com,shopify,72,True,0,5,,11972,storeleads,,
www.retrofixgames.com,https://www.retrofixgames.com,shopify,72,True,0,5,,11972,storeleads,,
lucyjaynes.com,https://lucyjaynes.com,shopify,72,True,0,5,,11972,storeleads,,
www.waykar.com,https://www.waykar.com,shopify,72,True,0,5,,11972,storeleads,,
hitway.us,https://hitway.us,shopify,72,True,0,5,,11972,storeleads,,
afobrick.com,https://afobrick.com,shopify,72,True,0,5,,11967,storeleads,,
domdomhair.com,https://domdomhair.com,shopify,72,True,0,5,,11967,storeleads,,
pennzonidisplay.com,https://pennzonidisplay.com,shopify,72,True,0,5,,11967,storeleads,,
www.tulleshop.com,https://www.tulleshop.com,shopify,72,True,0,5,,11967,storeleads,,
xyab.com,https://xyab.com,shopify,72,True,0,5,,11967,storeleads,,
thegamecaps.com,https://thegamecaps.com,shopify,72,True,0,5,,11967,storeleads,,
nancysice.com,https://nancysice.com,shopify,72,True,0,5,,11967,storeleads,,
www.a-sub.com,https://www.a-sub.com,shopify,72,True,0,5,,11967,storeleads,,
www.ritaphil.com,https://www.ritaphil.com,shopify,72,True,0,5,,11967,storeleads,,
lagshotgolf.com,https://lagshotgolf.com,shopify,72,True,0,5,,11967,storeleads,,
www.hellomiz.com,https://www.hellomiz.com,shopify,72,True,0,5,,11967,storeleads,,
www.ghettopoly.com,https://www.ghettopoly.com,shopify,72,True,0,5,,11967,storeleads,,
www.arlbergski.com,https://www.arlbergski.com,shopify,72,True,0,5,,11961,storeleads,,
ridecorrectconnect.com,https://ridecorrectconnect.com,shopify,72,True,0,5,,11961,storeleads,,
milkboy.com,https://milkboy.com,shopify,72,True,0,5,,11961,storeleads,,
zipsauce.com,https://zipsauce.com,shopify,72,True,0,5,,11961,storeleads,,
chipmonkbaking.com,https://chipmonkbaking.com,shopify,72,True,0,5,,11961,storeleads,,
remasteredsleep.com,https://remasteredsleep.com,shopify,72,True,0,5,,11961,storeleads,,
crystalplace.com,https://crystalplace.com,shopify,72,True,0,5,,11961,storeleads,,
www.cheeseshopsb.com,https://www.cheeseshopsb.com,shopify,72,True,0,5,,11961,storeleads,,
saybrooksleep.com,https://saybrooksleep.com,shopify,72,True,0,5,,11961,storeleads,,
www.keeleazy.com,https://www.keeleazy.com,shopify,72,True,0,5,,11961,storeleads,,
osusportsfans.com,https://osusportsfans.com,shopify,72,True,0,5,,11961,storeleads,,
www.armadillopepper.com,https://www.armadillopepper.com,shopify,72,True,0,5,,11961,storeleads,,
getthemozy.com,https://getthemozy.com,shopify,72,True,0,5,,11961,storeleads,,
shop.on3.com,https://shop.on3.com,shopify,72,True,0,5,,11961,storeleads,,
www.syneticusa.com,https://www.syneticusa.com,shopify,72,True,0,5,,11961,storeleads,,
someslight.com,https://someslight.com,shopify,72,True,0,5,,11961,storeleads,,
pouya305.com,https://pouya305.com,shopify,72,True,0,5,,11961,storeleads,,
gopstore.com,https://gopstore.com,shopify,72,True,0,5,,11961,storeleads,,
sportsleeptape.com,https://sportsleeptape.com,shopify,72,True,0,5,,11961,storeleads,,
streamtoyourcar.com,https://streamtoyourcar.com,shopify,72,True,0,5,,11961,storeleads,,
sgbyevelyn.com,https://sgbyevelyn.com,shopify,72,True,0,5,,11961,storeleads,,
www.concept3performance.com,https://www.concept3performance.com,shopify,72,True,0,5,,11961,storeleads,,
shop.surefirecpr.com,https://shop.surefirecpr.com,shopify,72,True,0,5,,11961,storeleads,,
violinshoptampa.com,https://violinshoptampa.com,shopify,72,True,0,5,,11961,storeleads,,
shop.bluffworks.com,https://shop.bluffworks.com,shopify,72,True,0,5,,11961,storeleads,,
hillyridge.com,https://hillyridge.com,shopify,72,True,0,5,,11956,storeleads,,
www.dhgardens.com,https://www.dhgardens.com,shopify,72,True,0,5,,11956,storeleads,,
kivahealth.com,https://kivahealth.com,shopify,72,True,0,5,,11956,storeleads,,
wholesomestory.com,https://wholesomestory.com,shopify,72,True,0,5,,11956,storeleads,,
natureswarehouse.net,https://natureswarehouse.net,shopify,72,True,0,5,,11956,storeleads,,
waiterwallet.com,https://waiterwallet.com,shopify,72,True,0,5,,11956,storeleads,,
www.deweyweber.com,https://www.deweyweber.com,shopify,72,True,0,5,,11956,storeleads,,
nashvillemetalart.com,https://nashvillemetalart.com,shopify,72,True,0,5,,11956,storeleads,,
www.wondermade.com,https://www.wondermade.com,shopify,72,True,0,5,,11956,storeleads,,
www.alienmilling.com,https://www.alienmilling.com,shopify,72,True,0,5,,11956,storeleads,,
greystateapparel.com,https://greystateapparel.com,shopify,72,True,0,5,,11951,storeleads,,
duocollective.com,https://duocollective.com,shopify,72,True,0,5,,11951,storeleads,,
kupcakerie.com,https://kupcakerie.com,shopify,72,True,0,5,,11951,storeleads,,
beggsfamilyfarm.com,https://beggsfamilyfarm.com,shopify,72,True,0,5,,11951,storeleads,,
sustainablevillage.com,https://sustainablevillage.com,shopify,72,True,0,5,,11951,storeleads,,
www.hippohands.com,https://www.hippohands.com,shopify,72,True,0,5,,11951,storeleads,,
nevergiveup.org,https://nevergiveup.org,shopify,72,True,0,5,,11951,storeleads,,
brewsparrows.com,https://brewsparrows.com,shopify,72,True,0,5,,11951,storeleads,,
decoupagecentral.com,https://decoupagecentral.com,shopify,72,True,0,5,,11951,storeleads,,
libbyandsmee.com,https://libbyandsmee.com,shopify,72,True,0,5,,11951,storeleads,,
lecrae.store,https://lecrae.store,shopify,72,True,0,5,,11951,storeleads,,
poplarflowers.com,https://poplarflowers.com,shopify,72,True,0,5,,11951,storeleads,,
mrchicken.com,https://mrchicken.com,shopify,72,True,0,5,,11951,storeleads,,
chantellauren.com,https://chantellauren.com,shopify,72,True,0,5,,11951,storeleads,,
calidadbeer.com,https://calidadbeer.com,shopify,72,True,0,5,,11951,storeleads,,
www.tiedyedan.com,https://www.tiedyedan.com,shopify,72,True,0,5,,11951,storeleads,,
decorahome.com,https://decorahome.com,shopify,72,True,0,5,,11951,storeleads,,
www.valanio.com,https://www.valanio.com,shopify,72,True,0,5,,11951,storeleads,,
shop.eatgoodstuff.com,https://shop.eatgoodstuff.com,shopify,72,True,0,5,,11945,storeleads,,
art.plankandpillow.com,https://art.plankandpillow.com,shopify,72,True,0,5,,11945,storeleads,,
sunnycoclothing.com,https://sunnycoclothing.com,shopify,72,True,0,5,,11945,storeleads,,
www.pathfinderpress.com,https://www.pathfinderpress.com,shopify,72,True,0,5,,11945,storeleads,,
demostore.bazaarvoice.com,https://demostore.bazaarvoice.com,shopify,72,True,0,5,,11945,storeleads,,
thaiexoticgreenery.com,https://thaiexoticgreenery.com,shopify,72,True,0,5,,11945,storeleads,,
zuluvape.com,https://zuluvape.com,shopify,72,True,0,5,,11945,storeleads,,
www.thackerjewelry.com,https://www.thackerjewelry.com,shopify,72,True,0,5,,11945,storeleads,,
ballinsltd.com,https://ballinsltd.com,shopify,72,True,0,5,,11940,storeleads,,
lechicpatissier.com,https://lechicpatissier.com,shopify,72,True,0,5,,11940,storeleads,,
oseiduro.com,https://oseiduro.com,shopify,72,True,0,5,,11940,storeleads,,
www.glo24k.com,https://www.glo24k.com,shopify,72,True,0,5,,11940,storeleads,,
www.united-storefixtures.com,https://www.united-storefixtures.com,shopify,72,True,0,5,,11940,storeleads,,
shop.workramp.com,https://shop.workramp.com,shopify,72,True,0,5,,11940,storeleads,,
shop.kohllsrx.com,https://shop.kohllsrx.com,shopify,72,True,0,5,,11940,storeleads,,
ohanamoments.com,https://ohanamoments.com,shopify,72,True,0,5,,11940,storeleads,,
www.retrorewind.tv,https://www.retrorewind.tv,shopify,72,True,0,5,,11940,storeleads,,
shopsweet.sbc.edu,https://shopsweet.sbc.edu,shopify,72,True,0,5,,11940,storeleads,,
flowersdressboutique.com,https://flowersdressboutique.com,shopify,72,True,0,5,,11940,storeleads,,
kwikwire.com,https://kwikwire.com,shopify,72,True,0,5,,11935,storeleads,,
studwelderaccessories.com,https://studwelderaccessories.com,shopify,72,True,0,5,,11935,storeleads,,
kalrieman.com,https://kalrieman.com,shopify,72,True,0,5,,11935,storeleads,,
fullspectrum.drsebiscellfood.com,https://fullspectrum.drsebiscellfood.com,shopify,72,True,0,5,,11935,storeleads,,
www.agcareproducts.com,https://www.agcareproducts.com,shopify,72,True,0,5,,11935,storeleads,,
www.clippervac.com,https://www.clippervac.com,shopify,72,True,0,5,,11935,storeleads,,
shop.molaa.org,https://shop.molaa.org,shopify,72,True,0,5,,11935,storeleads,,
www.baldheadblues.com,https://www.baldheadblues.com,shopify,72,True,0,5,,11935,storeleads,,
www.shopkaxi.com,https://www.shopkaxi.com,shopify,72,True,0,5,,11935,storeleads,,
filmcellsltd.com,https://filmcellsltd.com,shopify,72,True,0,5,,11935,storeleads,,
smarternutrition.com,https://smarternutrition.com,shopify,72,True,0,5,,11935,storeleads,,
fevechocolates.com,https://fevechocolates.com,shopify,72,True,0,5,,11930,storeleads,,
www.intelliskin.net,https://www.intelliskin.net,shopify,72,True,0,5,,11930,storeleads,,
maesa.com,https://maesa.com,shopify,72,True,0,5,,11930,storeleads,,
austere.com,https://austere.com,shopify,72,True,0,5,,11930,storeleads,,
shop.tbbc.beer,https://shop.tbbc.beer,shopify,72,True,0,5,,11930,storeleads,,
www.remiandreid.com,https://www.remiandreid.com,shopify,72,True,0,5,,11924,storeleads,,
www.monkeegrip.com,https://www.monkeegrip.com,shopify,72,True,0,5,,11924,storeleads,,
oraspace.com,https://oraspace.com,shopify,72,True,0,5,,11924,storeleads,,
munipals.com,https://munipals.com,shopify,72,True,0,5,,11924,storeleads,,
camilynbeth.com,https://camilynbeth.com,shopify,72,True,0,5,,11924,storeleads,,
violatethedresscode.com,https://violatethedresscode.com,shopify,72,True,0,5,,11924,storeleads,,
puori.com,https://puori.com,shopify,72,True,0,5,,11924,storeleads,,
wearemonochromatic.com,https://wearemonochromatic.com,shopify,72,True,0,5,,11924,storeleads,,
graintrain.coop,https://graintrain.coop,shopify,72,True,0,5,,11924,storeleads,,
www.springfootwear.com,https://www.springfootwear.com,shopify,72,True,0,5,,11924,storeleads,,
fernbaughsjewelers.com,https://fernbaughsjewelers.com,shopify,72,True,0,5,,11924,storeleads,,
primalrings.com,https://primalrings.com,shopify,72,True,0,5,,11919,storeleads,,
jaspyscasebreaks.com,https://jaspyscasebreaks.com,shopify,72,True,0,5,,11919,storeleads,,
hammerpress.net,https://hammerpress.net,shopify,72,True,0,5,,11919,storeleads,,
jivagofragrances.com,https://jivagofragrances.com,shopify,72,True,0,5,,11919,storeleads,,
woken.coffee,https://woken.coffee,shopify,72,True,0,5,,11919,storeleads,,
blackbeardformen.com,https://blackbeardformen.com,shopify,72,True,0,5,,11919,storeleads,,
store.motor.com,https://store.motor.com,shopify,72,True,0,5,,11919,storeleads,,
us.hudsonboatworks.com,https://us.hudsonboatworks.com,shopify,72,True,0,5,,11919,storeleads,,
shop.baylorschool.org,https://shop.baylorschool.org,shopify,72,True,0,5,,11919,storeleads,,
camphigh.com,https://camphigh.com,shopify,72,True,0,5,,11914,storeleads,,
store.situational.com,https://store.situational.com,shopify,72,True,0,5,,11914,storeleads,,
mimiwholesale.com,https://mimiwholesale.com,shopify,72,True,0,5,,11914,storeleads,,
fr.fiido.com,https://fr.fiido.com,shopify,72,True,0,5,,11914,storeleads,,
annhand.com,https://annhand.com,shopify,72,True,0,5,,11914,storeleads,,
polychromegoods.com,https://polychromegoods.com,shopify,72,True,0,5,,11914,storeleads,,
www.theeyecoach.com,https://www.theeyecoach.com,shopify,72,True,0,5,,11914,storeleads,,
houndsbay.com,https://houndsbay.com,shopify,72,True,0,5,,11914,storeleads,,
www.melangers.com,https://www.melangers.com,shopify,72,True,0,5,,11908,storeleads,,
www.tirechainsrequired.com,https://www.tirechainsrequired.com,shopify,72,True,0,5,,11908,storeleads,,
bbqaidtools.com,https://bbqaidtools.com,shopify,72,True,0,5,,11908,storeleads,,
www.worldlygoodstoo.com,https://www.worldlygoodstoo.com,shopify,72,True,0,5,,11908,storeleads,,
www.elmachete.com,https://www.elmachete.com,shopify,72,True,0,5,,11908,storeleads,,
nadsunder.com,https://nadsunder.com,shopify,72,True,0,5,,11908,storeleads,,
letsyada.com,https://letsyada.com,shopify,72,True,0,5,,11908,storeleads,,
www.whiteleafprovision.com,https://www.whiteleafprovision.com,shopify,72,True,0,5,,11908,storeleads,,
www.antonymcosmetics.com,https://www.antonymcosmetics.com,shopify,72,True,0,5,,11908,storeleads,,
store.cncf.io,https://store.cncf.io,shopify,72,True,0,5,,11908,storeleads,,
ultimaterockpix.com,https://ultimaterockpix.com,shopify,72,True,0,5,,11908,storeleads,,
www.wheelcapking.com,https://www.wheelcapking.com,shopify,72,True,0,5,,11908,storeleads,,
thelittlecaterpillar.com,https://thelittlecaterpillar.com,shopify,72,True,0,5,,11903,storeleads,,
lovedandblessed.com,https://lovedandblessed.com,shopify,72,True,0,5,,11903,storeleads,,
www.niawigs.com,https://www.niawigs.com,shopify,72,True,0,5,,11903,storeleads,,
compound-genetics.com,https://compound-genetics.com,shopify,72,True,0,5,,11903,storeleads,,
cocoaandco.com,https://cocoaandco.com,shopify,72,True,0,5,,11903,storeleads,,
thirdcoaststitches.com,https://thirdcoaststitches.com,shopify,72,True,0,5,,11903,storeleads,,
www.whitneyhowarddesigns.com,https://www.whitneyhowarddesigns.com,shopify,72,True,0,5,,11903,storeleads,,
supplementfirst.com,https://supplementfirst.com,shopify,72,True,0,5,,11903,storeleads,,
tryboredcow.com,https://tryboredcow.com,shopify,72,True,0,5,,11903,storeleads,,
miciamammas.com,https://miciamammas.com,shopify,72,True,0,5,,11903,storeleads,,
creaproducts.com,https://creaproducts.com,shopify,72,True,0,5,,11898,storeleads,,
puccimanuli.com,https://puccimanuli.com,shopify,72,True,0,5,,11898,storeleads,,
yumilashesusa.com,https://yumilashesusa.com,shopify,72,True,0,5,,11898,storeleads,,
www.emdauto.com,https://www.emdauto.com,shopify,72,True,0,5,,11898,storeleads,,
peoplr.co,https://peoplr.co,shopify,72,True,0,5,,11898,storeleads,,
www.buskeycider.com,https://www.buskeycider.com,shopify,72,True,0,5,,11898,storeleads,,
www.alphagolfclubs.com,https://www.alphagolfclubs.com,shopify,72,True,0,5,,11898,storeleads,,
thepolyphonicspree.com,https://thepolyphonicspree.com,shopify,72,True,0,5,,11898,storeleads,,
kiloflexfitness.com,https://kiloflexfitness.com,shopify,72,True,0,5,,11898,storeleads,,
www.waygoodcompany.com,https://www.waygoodcompany.com,shopify,72,True,0,5,,11898,storeleads,,
www.aeitto.com,https://www.aeitto.com,shopify,72,True,0,5,,11898,storeleads,,
burnerbabe.co,https://burnerbabe.co,shopify,72,True,0,5,,11898,storeleads,,
zclothing.co,https://zclothing.co,shopify,72,True,0,5,,11898,storeleads,,
custom.flowcode.com,https://custom.flowcode.com,shopify,72,True,0,5,,11893,storeleads,,
therackworkout.com,https://therackworkout.com,shopify,72,True,0,5,,11893,storeleads,,
millieloveslily.com,https://millieloveslily.com,shopify,72,True,0,5,,11893,storeleads,,
b2b.sunwarrior.com,https://b2b.sunwarrior.com,shopify,72,True,0,5,,11893,storeleads,,
www.catherinecole.com,https://www.catherinecole.com,shopify,72,True,0,5,,11893,storeleads,,
www.harebraineddesign.com,https://www.harebraineddesign.com,shopify,72,True,0,5,,11893,storeleads,,
cakefordinner.com,https://cakefordinner.com,shopify,72,True,0,5,,11893,storeleads,,
evermill.com,https://evermill.com,shopify,72,True,0,5,,11893,storeleads,,
backyardhive.com,https://backyardhive.com,shopify,72,True,0,5,,11887,storeleads,,
crimsonandcloverstudio.com,https://crimsonandcloverstudio.com,shopify,72,True,0,5,,11887,storeleads,,
reloptix.com,https://reloptix.com,shopify,72,True,0,5,,11887,storeleads,,
nerdmall.com,https://nerdmall.com,shopify,72,True,0,5,,11887,storeleads,,
moncoeur.com,https://moncoeur.com,shopify,72,True,0,5,,11887,storeleads,,
www.store.georgeclinton.com,https://www.store.georgeclinton.com,shopify,72,True,0,5,,11887,storeleads,,
soulsimplehk.com,https://soulsimplehk.com,shopify,72,True,0,5,,11887,storeleads,,
shop.chipfoose.com,https://shop.chipfoose.com,shopify,72,True,0,5,,11887,storeleads,,
www.lefrenchtips.com,https://www.lefrenchtips.com,shopify,72,True,0,5,,11882,storeleads,,
clamming.com,https://clamming.com,shopify,72,True,0,5,,11882,storeleads,,
deltagoodrem.com,https://deltagoodrem.com,shopify,72,True,0,5,,11882,storeleads,,
challengecoinnation.com,https://challengecoinnation.com,shopify,72,True,0,5,,11882,storeleads,,
vicecitybean.com,https://vicecitybean.com,shopify,72,True,0,5,,11882,storeleads,,
fctry.com,https://fctry.com,shopify,72,True,0,5,,11882,storeleads,,
grenadesgum.com,https://grenadesgum.com,shopify,72,True,0,5,,11877,storeleads,,
khasiyatrestaurant.com,https://khasiyatrestaurant.com,shopify,72,True,0,5,,11877,storeleads,,
www.go-hiho.com,https://www.go-hiho.com,shopify,72,True,0,5,,11877,storeleads,,
masfsupplements.com,https://masfsupplements.com,shopify,72,True,0,5,,11877,storeleads,,
grounduppdx.com,https://grounduppdx.com,shopify,72,True,0,5,,11877,storeleads,,
modernroots.org,https://modernroots.org,shopify,72,True,0,5,,11877,storeleads,,
tolanicollection.com,https://tolanicollection.com,shopify,72,True,0,5,,11877,storeleads,,
mmclay.com,https://mmclay.com,shopify,72,True,0,5,,11877,storeleads,,
thecolonyma.com,https://thecolonyma.com,shopify,72,True,0,5,,11877,storeleads,,
consciousitems.com,https://consciousitems.com,shopify,72,True,0,5,,11877,storeleads,,
thegraphicsco.com,https://thegraphicsco.com,shopify,72,True,0,5,,11877,storeleads,,
www.goodfuckingwines.com,https://www.goodfuckingwines.com,shopify,72,True,0,5,,11877,storeleads,,
shop.itsjane.com,https://shop.itsjane.com,shopify,72,True,0,5,,11877,storeleads,,
onthegohosiery.com,https://onthegohosiery.com,shopify,72,True,0,5,,11877,storeleads,,
www.golddiggersboutique.com,https://www.golddiggersboutique.com,shopify,72,True,0,5,,11877,storeleads,,
soundproofstore.com,https://soundproofstore.com,shopify,72,True,0,5,,11877,storeleads,,
www.bangbang.com.hk,https://www.bangbang.com.hk,shopify,72,True,0,5,,11877,storeleads,,
china.bont.com,https://china.bont.com,shopify,72,True,0,5,,11877,storeleads,,
oxsaudio.com,https://oxsaudio.com,shopify,72,True,0,5,,11877,storeleads,,
korea.bont.com,https://korea.bont.com,shopify,72,True,0,5,,11877,storeleads,,
luluthepiggy.com,https://luluthepiggy.com,shopify,72,True,0,5,,11871,storeleads,,
www.shopriverrose.com,https://www.shopriverrose.com,shopify,72,True,0,5,,11871,storeleads,,
trukava.com,https://trukava.com,shopify,72,True,0,5,,11871,storeleads,,
store.worldfamoushotboys.com,https://store.worldfamoushotboys.com,shopify,72,True,0,5,,11871,storeleads,,
amigoprovisions.com,https://amigoprovisions.com,shopify,72,True,0,5,,11871,storeleads,,
www.beeplastic.com,https://www.beeplastic.com,shopify,72,True,0,5,,11871,storeleads,,
eastbaysupplyco.com,https://eastbaysupplyco.com,shopify,72,True,0,5,,11871,storeleads,,
shop.aad.org,https://shop.aad.org,shopify,72,True,0,5,,11871,storeleads,,
www.g-talent.net,https://www.g-talent.net,shopify,72,True,0,5,,11866,storeleads,,
tbboutique.com,https://tbboutique.com,shopify,72,True,0,5,,11866,storeleads,,
magickalwitches.com,https://magickalwitches.com,shopify,72,True,0,5,,11866,storeleads,,
store.truekind.com,https://store.truekind.com,shopify,72,True,0,5,,11866,storeleads,,
