domain,status,platform,has_products,product_count,ecom_signals,has_payment
shop.beyonce.com,timeout,,False,0,0,False
shop.big-echo.jp,timeout,,False,0,0,False
shop.biggreenegg.com,timeout,,False,0,0,False
shop.bigpoint-payment.com,timeout,,False,0,0,False
shop.bigtenstore.com,timeout,,False,0,0,False
shop.bikinisrio.com,timeout,,False,0,0,False
shop.billa.at,timeout,,False,0,0,False
shop.billa.cz,timeout,,False,0,0,False
shop.billabongstore.jp,timeout,,False,0,0,False
shop.biollamotors.it,timeout,,False,0,0,False
shop.biotechusa.fr,timeout,,False,0,0,False
shop.biotechusa.hu,timeout,,False,0,0,False
shop.biotechusa.pl,timeout,,False,0,0,False
shop.biotechusa.sk,timeout,,False,0,0,False
shop.biotur.ro,timeout,,False,0,0,False
shop.bkash.com,timeout,,False,0,0,False
shop.block-house.de,timeout,,False,0,0,False
shop.bobcat.com,timeout,,False,0,0,False
shop.bodybuilding.com,timeout,,False,0,0,False
shop.boeing.com,timeout,,False,0,0,False
shop.bombas.com,timeout,,False,0,0,False
shop.bombingscience.com,timeout,,False,0,0,False
shop.boox.com,timeout,,False,0,0,False
shop.borussia.de,timeout,,False,0,0,False
shop.bosch-diy.com,timeout,,False,0,0,False
shop.brandani.it,timeout,,False,0,0,False
shop.braun.de,timeout,,False,0,0,False
shop.briggsandstratton.com,timeout,,False,0,0,False
shop.brightonandhovealbion.com,timeout,,False,0,0,False
shop.britishgardencentres.com,timeout,,False,0,0,False
shop.broncograveyard.com,timeout,,False,0,0,False
shop.brusselsairlines.com,timeout,,False,0,0,False
shop.bside-label.com,timeout,,False,0,0,False
shop.buccaneers.com,timeout,,False,0,0,False
shop.buffalobills.com,timeout,,False,0,0,False
shop.buffetti.it,timeout,,False,0,0,False
shop.buka.ru,timeout,,False,0,0,False
shop.bushtukah.com,timeout,,False,0,0,False
shop.butcherbox.com,timeout,,False,0,0,False
shop.buyee.jp,timeout,,False,0,0,False
shop.bygoodiebox.com,timeout,,False,0,0,False
shop.byjus.com,timeout,,False,0,0,False
shop.bzga.de,timeout,,False,0,0,False
shop.cadburydairymilk.com,timeout,,False,0,0,False
shop.cadeau4jou.nl,timeout,,False,0,0,False
shop.cafefrei.hu,timeout,,False,0,0,False
shop.caferun.jp,timeout,,False,0,0,False
shop.caffitaly.com,timeout,,False,0,0,False
shop.calbee.jp,timeout,,False,0,0,False
shop.canon.ca,timeout,,False,0,0,False
shop.capit.com,timeout,,False,0,0,False
shop.carbomat.be,timeout,,False,0,0,False
shop.cardinalefer.it,timeout,,False,0,0,False
shop.cardinaleferramentaspa.it,timeout,,False,0,0,False
shop.cardinalegroup.it,timeout,,False,0,0,False
shop.caresoku.com,timeout,,False,0,0,False
shop.cargo-avto.ru,timeout,,False,0,0,False
shop.caritas.at,timeout,,False,0,0,False
shop.casabianca.ba,timeout,,False,0,0,False
shop.cashwise.com,timeout,,False,0,0,False
shop.caspersobczyk.dk,timeout,,False,0,0,False
shop.catholicsupply.com,timeout,,False,0,0,False
shop.ccs.com,timeout,,False,0,0,False
shop.cellublue.com,timeout,,False,0,0,False
shop.centauro.es,timeout,,False,0,0,False
shop.cerita.ir,timeout,,False,0,0,False
shop.champrosports.com,timeout,,False,0,0,False
shop.chargers.com,timeout,,False,0,0,False
shop.chefsculinar.de,timeout,,False,0,0,False
shop.chessbase.com,timeout,,False,0,0,False
shop.chesterzoo.org,timeout,,False,0,0,False
shop.chiefs.com,timeout,,False,0,0,False
shop.ciaotickets.com,timeout,,False,0,0,False
shop.cindies.com,timeout,,False,0,0,False
shop.cineplex.de,timeout,,False,0,0,False
shop.cinestar.de,timeout,,False,0,0,False
shop.circles-jp.com,timeout,,False,0,0,False
shop.clarioncomputers.in,timeout,,False,0,0,False
shop.clemsontigers.com,timeout,,False,0,0,False
shop.clevelandbrowns.com,timeout,,False,0,0,False
shop.clorox.com,timeout,,False,0,0,False
shop.clubbrugge.be,timeout,,False,0,0,False
shop.clubping.jp,timeout,,False,0,0,False
shop.coborns.com,timeout,,False,0,0,False
shop.colts.com,timeout,,False,0,0,False
shop.comiczin.jp,timeout,,False,0,0,False
shop.commissaries.com,timeout,,False,0,0,False
shop.complex-biz.com,timeout,,False,0,0,False
shop.concept2.com,timeout,,False,0,0,False
shop.continental.coffee,timeout,,False,0,0,False
shop.cookdtv.com,timeout,,False,0,0,False
shop.coop-kobe.net,timeout,,False,0,0,False
shop.cramersblommor.com,timeout,,False,0,0,False
shop.crayola.com,timeout,,False,0,0,False
shop.critrole.com,timeout,,False,0,0,False
shop.critrole.eu,timeout,,False,0,0,False
shop.croccha.com,timeout,,False,0,0,False
shop.cubuffs.com,timeout,,False,0,0,False
shop.culinabotanica.cz,timeout,,False,0,0,False
shop.cummins.com,timeout,,False,0,0,False
shop.czechdesign.cz,timeout,,False,0,0,False
shop.da-ice.jp,timeout,,False,0,0,False
shop.dailycristina.com,timeout,,False,0,0,False
shop.deeper.network,timeout,,False,0,0,False
shop.deere.com,timeout,,False,0,0,False
shop.deesse.com,timeout,,False,0,0,False
shop.degussa-goldhandel.de,timeout,,False,0,0,False
shop.dejongmarinelife.nl,timeout,,False,0,0,False
shop.delfonics.com,timeout,,False,0,0,False
shop.demas.it,timeout,,False,0,0,False
shop.dennys.jp,timeout,,False,0,0,False
shop.denverbroncos.com,timeout,,False,0,0,False
shop.detroitlions.com,timeout,,False,0,0,False
shop.diana.jp,timeout,,False,0,0,False
shop.dicethrone.com,timeout,,False,0,0,False
shop.diesel.com,timeout,,False,0,0,False
shop.dietshin.com,timeout,,False,0,0,False
shop.digicelgroup.com,timeout,,False,0,0,False
shop.digimart.net,timeout,,False,0,0,False
shop.dior.cl,timeout,,False,0,0,False
shop.directishii.net,timeout,,False,0,0,False
shop.dogsitter.it,timeout,,False,0,0,False
shop.dolomitisuperski.com,timeout,,False,0,0,False
shop.donaldson.com,timeout,,False,0,0,False
shop.dopper.com,timeout,,False,0,0,False
shop.doverstreetmarket.com,timeout,,False,0,0,False
shop.dpanda.in,timeout,,False,0,0,False
shop.drberg.com,timeout,,False,0,0,False
shop.dress-for-less.de,timeout,,False,0,0,False
shop.drivemedical.com,timeout,,False,0,0,False
shop.drivemotors.am,timeout,,False,0,0,False
shop.drneetikaushik.com,timeout,,False,0,0,False
shop.dtm.at,timeout,,False,0,0,False
shop.ducati.com,timeout,,False,0,0,False
shop.dutchbros.com,timeout,,False,0,0,False
shop.duvel.com,timeout,,False,0,0,False
shop.dvflora.com,timeout,,False,0,0,False
shop.dxo.com,timeout,,False,0,0,False
shop.dyson.tw,timeout,,False,0,0,False
shop.e-guma.ch,timeout,,False,0,0,False
shop.eaton.com,timeout,,False,0,0,False
shop.eblue.com,timeout,,False,0,0,False
shop.eiko-doll.com,timeout,,False,0,0,False
shop.eisai.jp,timeout,,False,0,0,False
shop.eismann.de,timeout,,False,0,0,False
shop.eismann.it,timeout,,False,0,0,False
shop.elbphilharmonie.de,timeout,,False,0,0,False
shop.electrolux.fr,timeout,,False,0,0,False
shop.electrolux.hu,timeout,,False,0,0,False
shop.electrolux.it,timeout,,False,0,0,False
shop.electrolux.pl,timeout,,False,0,0,False
shop.electrolux.se,timeout,,False,0,0,False
shop.elektrosms.cz,timeout,,False,0,0,False
shop.elfontheshelf.com,timeout,,False,0,0,False
shop.elsevier.com,timeout,,False,0,0,False
shop.emergency.it,timeout,,False,0,0,False
shop.emilehenry.com,timeout,,False,0,0,False
shop.eminem.com,timeout,,False,0,0,False
shop.energetix.tv,timeout,,False,0,0,False
shop.enfermeraenapuros.com,timeout,,False,0,0,False
shop.epark-pharmacy.jp,timeout,,False,0,0,False
shop.epicgardening.com,timeout,,False,0,0,False
shop.epson.jp,timeout,,False,0,0,False
shop.equinox.com,timeout,,False,0,0,False
shop.eriks.nl,timeout,,False,0,0,False
shop.eshophrvatska.com,timeout,,False,0,0,False
shop.esl.com,timeout,,False,0,0,False
shop.euras.com,timeout,,False,0,0,False
shop.euroimpex.lt,timeout,,False,0,0,False
shop.europapark.de,timeout,,False,0,0,False
shop.eva-cosmetics.com,timeout,,False,0,0,False
shop.ezpawn.com,timeout,,False,0,0,False
shop.ezwel.com,timeout,,False,0,0,False
shop.f95.de,timeout,,False,0,0,False
shop.facitmoda.com,timeout,,False,0,0,False
shop.fairment.de,timeout,,False,0,0,False
shop.fairphone.com,timeout,,False,0,0,False
shop.fannect.jp,timeout,,False,0,0,False
shop.fantasy-village.com,timeout,,False,0,0,False
shop.fany.cz,timeout,,False,0,0,False
shop.fareway.com,timeout,,False,0,0,False
shop.farirteb.com,timeout,,False,0,0,False
shop.fcaugsburg.de,timeout,,False,0,0,False
shop.fck.de,timeout,,False,0,0,False
shop.fckrasnodar.ru,timeout,,False,0,0,False
shop.feeling.at,timeout,,False,0,0,False
shop.fega.de,timeout,,False,0,0,False
shop.fellhof.com,timeout,,False,0,0,False
shop.fendt.com,timeout,,False,0,0,False
shop.fibremood.com,timeout,,False,0,0,False
shop.fightingirish.com,timeout,,False,0,0,False
shop.filippoloreti.com,timeout,,False,0,0,False
shop.finess.jp,timeout,,False,0,0,False
