url,domain,platform,niche,country,source,tranco_rank,majestic_rank,status,http_status,has_products,product_count,product_types,tags,platform_confirmed,is_headless,detected_payments,ecom_signal_count,min_price,max_price
https://123tuinposter.nl,123tuinposter.nl,unknown,art,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://127yardsale.com,127yardsale.com,unknown,general,,majestic_filtered,,,server_error,500,False,0,,,False,False,,,,
https://12minuteathlete.com,12minuteathlete.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://12sextoys.com,12sextoys.com,unknown,kids,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://12storeez.com,12storeez.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://12vtechnology.com,12vtechnology.com,unknown,electronics,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://12x12cardstock.shop,12x12cardstock.shop,unknown,automotive,,majestic_filtered,,,rate_limited,429,False,0,,,False,False,,,,
https://139shop.com,139shop.com,unknown,general,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://13autor-kolonka.ru,13autor-kolonka.ru,unknown,automotive,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://13win2025.online,13win2025.online,unknown,general,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,1,,
https://14cars.com,14cars.com,unknown,automotive,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://14kshop.com,14kshop.com,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://15minutebeauty.com,15minutebeauty.com,unknown,beauty,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://15thcircuit.com,15thcircuit.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://166skins.com,166skins.com,unknown,beauty,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://1688sagame4.com,1688sagame4.com,unknown,kids,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://1688sexygamelaos.com,1688sexygamelaos.com,unknown,kids,,majestic_filtered,,,server_error,521,False,0,,,False,False,,,,
https://168gamesf.com,168gamesf.com,unknown,kids,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://16thstreetmalldenver.com,16thstreetmalldenver.com,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://17-gamestore.com,17-gamestore.com,unknown,kids,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://1723game.com,1723game.com,unknown,kids,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://1728weddinghousetw.com,1728weddinghousetw.com,unknown,general,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://1776to1976quartererrorlist.com,1776to1976quartererrorlist.com,unknown,art,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://178-home.com,178-home.com,unknown,home,,majestic_filtered,,,inactive,400,False,0,,,False,False,,,,
https://178-sports.com,178-sports.com,unknown,sports,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://17apart.com,17apart.com,unknown,art,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,1,,
https://17cats.com,17cats.com,unknown,pets,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://17game.com,17game.com,unknown,kids,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://17sport-bar.com,17sport-bar.com,unknown,sports,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://17thavenuedesigns.com,17thavenuedesigns.com,unknown,general,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,0,,
https://1800cartitleloan.com,1800cartitleloan.com,unknown,automotive,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://1800contacts.com,1800contacts.com,unknown,health,US,niche_list,,,inactive,406,False,0,,,False,False,,,,
https://1800dentistsexpress.com,1800dentistsexpress.com,unknown,general,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://1800flowers.com,1800flowers.com,unknown,garden,,majestic_filtered,,,password_protected,200,False,0,,,False,False,,,,
https://1800flowersinc.com,1800flowersinc.com,unknown,garden,,majestic_filtered,,,timeout,0,False,0,,,False,False,,,,
https://1800getarug.com,1800getarug.com,unknown,home,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://1800getlens.com,1800getlens.com,unknown,general,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://1800lighting.com,1800lighting.com,unknown,general,,majestic_filtered,,,active_ecommerce,410,False,0,,,True,False,,2,,
https://1800petmeds.com,1800petmeds.com,unknown,pets,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://1800plumber.com,1800plumber.com,unknown,general,,majestic_filtered,,,empty_store,200,False,0,,,False,False,,,,
https://1800wheelchair.com,1800wheelchair.com,unknown,shoes,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://180degreehealth.com,180degreehealth.com,unknown,health,,majestic_filtered,,,inactive,202,False,0,,,False,False,,,,
https://180medical.com,180medical.com,unknown,health,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://18650batterystore.com,18650batterystore.com,unknown,general,,majestic_filtered,,,rate_limited,429,False,0,,,False,False,,,,
https://187factory-bags.com,187factory-bags.com,unknown,accessories,,majestic_filtered,,,server_error,521,False,0,,,False,False,,,,
https://1888freeonlinegames.com,1888freeonlinegames.com,unknown,kids,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://188esport.com,188esport.com,unknown,sports,,majestic_filtered,,,not_shopify,200,False,0,,,False,False,,0,,
https://188v.online,188v.online,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://18adultgames.com,18adultgames.com,unknown,kids,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://18birdies.com,18birdies.com,unknown,pets,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://18sextoys.com,18sextoys.com,unknown,kids,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://18sexyshop.com,18sexyshop.com,unknown,general,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://1900hotdog.com,1900hotdog.com,unknown,pets,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,2,,
https://1906.shop,1906.shop,unknown,general,,majestic_filtered,,,rate_limited,429,False,0,,,False,False,,,,
https://1921681254.online,1921681254.online,unknown,general,,majestic_filtered,,,password_protected,200,False,0,,,False,False,,,,
https://1976design.com,1976design.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://197travelstamps.com,197travelstamps.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://1980-games.com,1980-games.com,unknown,kids,,majestic_filtered,,,connection_error,0,False,0,,,False,False,,,,
https://1992sharetea.com,1992sharetea.com,unknown,general,,majestic_filtered,,,active_ecommerce,404,False,0,,,True,False,,1,,
https://19cbaseball.com,19cbaseball.com,unknown,general,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,0,,
https://1aauto.com,1aauto.com,unknown,automotive,,majestic_filtered,,,not_shopify,404,False,0,,,False,False,,1,,
https://1artworks.com,1artworks.com,unknown,art,,majestic_filtered,,,inactive,403,False,0,,,False,False,,,,
https://1automationwiz.com,1automationwiz.com,unknown,automotive,,majestic_filtered,,,inactive,202,False,0,,,False,False,,,,
