domain,url,platform,has_products,product_count,ecom_signals,detected_payments,tags,min_price,max_price
shopify.dev,https://shopify.dev,shopify,False,0,1,,,0,0
oldspice.com,https://oldspice.com,bigcommerce,True,0,1,,,0,0
inspirebrands.com,https://inspirebrands.com,bigcommerce,False,0,1,,,0,0
sportisimo.ro,https://sportisimo.ro,shopify,False,0,1,,,0,0
mountainroseherbs.com,https://mountainroseherbs.com,bigcommerce,True,0,1,,,0,0
topgear.nl,https://topgear.nl,woocommerce,False,0,1,,,0,0
teachingamericanhistory.org,https://teachingamericanhistory.org,woocommerce,True,0,1,,,0,0
myhomesgardens.com,https://myhomesgardens.com,woocommerce,True,0,1,,,0,0
motimateapp.com,https://motimateapp.com,woocommerce,False,0,1,,,0,0
teachmeanatomy.info,https://teachmeanatomy.info,woocommerce,False,0,1,,,0,0
worldphone.in,https://worldphone.in,woocommerce,False,0,1,,,0,0
scarpescarpestore.com,https://scarpescarpestore.com,magento,False,0,1,paypal,,0,0
okfurniture.co.za,https://okfurniture.co.za,magento,True,0,1,,,0,0
blizzboygames.net,https://blizzboygames.net,woocommerce,False,0,1,,,0,0
himalayawellness.com,https://himalayawellness.com,bigcommerce,False,0,1,,,0,0
smokekind.com,https://smokekind.com,shopify,True,0,1,,,0,0
silkperfumes.cl,https://silkperfumes.cl,shopify,True,5,1,,ABR26|Estuche|Mujer|ABR26|Hombre|Árabe|ABR26|Unisex|Árabe|ABR26,2990.0,118990.0
swissbeauty.in,https://swissbeauty.in,shopify,True,0,1,,,0,0
vitaminkoo.com,https://vitaminkoo.com,woocommerce,True,0,1,,,0,0
technosport.in,https://technosport.in,shopify,True,5,1,,badminton|Cycling|Innerwear Vest|Men|New Arrival tag|badminton|Cycling|Innerwear Vest|Men|New Arrival tag,359.0,739.0
wearcomet.com,https://wearcomet.com,shopify,True,5,1,,Active|preorder|Active|categorybatch_men-sneakers_New Launch_#000000_#ffffff|X Lows|Active|price_gift_pdp|Active|price_gift_pdp|Active,4299.0,5899.0
dawooddesigners.com,https://dawooddesigners.com,shopify,True,0,1,,,0,0
99wholesale.com,https://99wholesale.com,shopify,True,0,1,,,0,0
organicbazar.net,https://organicbazar.net,shopify,True,5,1,,7day-return|7day-return|7day-return|no-return|7day-return|restrict_quantity_app,59.0,399.0
pinkblushmaternity.com,https://pinkblushmaternity.com,shopify,True,5,1,,$25 - $50|Clearance : 0|Color: Blue|colorgrp-44699|Culture Code|$25 - $50|Clearance : 0|Color: Blue|Color: Light Blue|colorgrp-49648,27.0,39.0
gracestore.pk,https://gracestore.pk,shopify,True,5,1,,3PC|Emblawn|lawn|New|Summer|3PC|all100|lawn|New|New Arrivals,5290.0,5690.0
avimeeherbal.com,https://avimeeherbal.com,shopify,True,5,1,,Best Seller|cold pressed oil|Dry & Frizzy Hair|Hair Fall|Hair Oil|Hairfall Control|Face Care|Face Serum,499.0,1499.0
maplestore.in,https://maplestore.in,shopify,True,5,1,,active-sach-17-02|custom-13-02-2026|custom-16-03-2026|custom-31-03-26|custom-31-03-26|custom-31-03-26,30999.0,102999.0
marscosmetics.in,https://marscosmetics.in,shopify,True,5,1,,Lip_Combo|LIPS|Lips_Lipliner|Lips_Lipstick|Lipstick|bik-hide|st-hide|Lip_Combo|LIPS|Lips_Lipliner,229.0,449.0
estailofashion.com,https://estailofashion.com,shopify,True,5,1,,Date/ Brunch|EXCLUSIVE|Out of stock|PEARLS|stud|BEACH|colored|DANGLERS|Dreamy|EXCLUSIVE,56.0,305.0
tjwholesale.pk,https://tjwholesale.pk,shopify,True,5,1,,,399.0,1899.0
beemart.pl.ua,https://beemart.pl.ua,opencart,False,0,1,,,0,0
drorthooil.com,https://drorthooil.com,shopify,True,5,1,,18%,299.0,2275.0
easyphones.co.in,https://easyphones.co.in,shopify,True,5,1,,Color - Black|Color - Green|Color - White|Ram - 12 GB|Ram - 8 GB|Premium renewed,500.0,99999.0
go5pm.shop,https://go5pm.shop,woocommerce,False,0,1,,,0,0
lajreedesigner.com,https://lajreedesigner.com,shopify,True,0,1,,,0,0
minnomall.shop,https://minnomall.shop,shopify,True,5,1,,,699.0,699.0
pharmajobalert.in,https://pharmajobalert.in,woocommerce,False,0,1,,,0,0
snacknation.com,https://snacknation.com,woocommerce,False,0,1,,,0,0
customerfields.com,https://customerfields.com,shopify,False,0,1,,,0,0
roai.shop,https://roai.shop,shopify,False,0,1,,,0,0
dailysportx.com,https://dailysportx.com,woocommerce,False,0,1,,,0,0
themart.gr,https://themart.gr,magento,False,0,1,,,0,0
yellowclothing.net,https://yellowclothing.net,shopify,True,5,1,,,2295.0,3795.0
storeify.app,https://storeify.app,shopify,False,0,1,,,0,0
adventurecycling.org,https://adventurecycling.org,woocommerce,True,0,1,,,0,0
titan13toy.com,https://titan13toy.com,shopify,True,5,1,,search-hidden|jan2026|nightmare|jan2026|jjk|RE-STOCK|jan2026|jjk|RE-STOCK|jan2026,4.95,35.95
optimumnutrition.co.in,https://optimumnutrition.co.in,shopify,True,5,1,,FOC|FOC_active|5%_tax|ac|Affordable Whey|Best Whey Protein|bodybuilding|FOC|FOC_active|100% Creatine Monohydrate,1000.0,6789.0
joyorganics.com,https://joyorganics.com,shopify,True,0,1,,,0,0
brandsinnpk.com,https://brandsinnpk.com,shopify,True,5,1,,ANEELAS|ANEELAS|BATIK|seran|faiza saqlain,5490.0,8490.0
iznikfashions.com,https://iznikfashions.com,shopify,True,5,1,,best-sellers25|printed-lawn-26|summer26|Unstitched|best-sellers25|printed-lawn-26|summer26|Unstitched|best-sellers25|printed-lawn-26,7990.0,16990.0
delistora.shop,https://delistora.shop,shopify,True,0,1,,,0,0
gamexzon.com,https://gamexzon.com,woocommerce,True,0,1,,,0,0
topwear.com,https://topwear.com,shopify,True,0,1,,,0,0
blackmilkclothing.com,https://blackmilkclothing.com,shopify,True,0,1,,,0,0
esporteskn.com,https://esporteskn.com,bigcommerce,False,0,1,,,0,0
maryruthorganics.com,https://maryruthorganics.com,shopify,True,5,1,,badge-txt-new|badge-txt-new|filter: Energy & Metabolism|filter::focus::brain-health|filter::life-stage::adults-40-plus|filter::life-stage::mens|badge-txt-10% OFF|no_discount|badge-txt-new|filter::life-stage::adults-40-plus,24.95,145.14
shopflavcity.com,https://shopflavcity.com,shopify,True,5,1,,hidden|hide-from-search|hide-from-search|hidden|hide-from-search,3.99,49.99
all4cycling.com,https://all4cycling.com,shopify,True,5,1,,Ruote|Ruote bici da corsa|Abbigliamento uomo|Maglie MTB maniche lunga uomo|maschio|SS25|Abbigliamento uomo|Gilet|maschio|SS26,29.95,4140.0
ontheshelftoys.com,https://ontheshelftoys.com,shopify,True,5,1,,,26.99,45.99
auzora-shop.com,https://auzora-shop.com,shopify,True,5,1,,aromatic perfume|body perfume|daily wear perfume|everyday fragrance|fragrance|boxers for men|casual innerwear|comfortable boxers|daily wear innerwear|flexible fit boxers,599.0,699.0
lowcountrycoffeeroasters.com,https://lowcountrycoffeeroasters.com,shopify,True,5,1,,Harney & Sons Fine Teas|Shopify Collective,9.0,36.5
storepoint.co,https://storepoint.co,bigcommerce,False,0,1,,,0,0
townteam.com,https://townteam.com,shopify,True,0,1,,,0,0
mobilewallet.cards,https://mobilewallet.cards,woocommerce,True,0,1,,,0,0
utopia-game.com,https://utopia-game.com,shopify,False,0,1,,,0,0
time-for-kids.de,https://time-for-kids.de,woocommerce,False,0,1,,,0,0
giftcardpro.app,https://giftcardpro.app,shopify,False,0,1,,,0,0
brandnic.com,https://brandnic.com,shopify,True,0,1,,,0,0
skidrowcodex.net,https://skidrowcodex.net,woocommerce,True,0,1,,,0,0
storefeeder.com,https://storefeeder.com,opencart,False,0,1,,,0,0
iwara.shop,https://iwara.shop,woocommerce,True,0,1,,,0,0
shop4runners.com,https://shop4runners.com,magento,False,0,1,,,0,0
mellerbrand.com,https://mellerbrand.com,shopify,True,5,1,,2BJAN25|a_fibblall|a_razi|Available online|available.global|2BJAN25|a_fibblall|a_rami|Available online|available.deliverr,49.0,79.0
thehoffbrand.com,https://thehoffbrand.com,shopify,True,5,1,,BRIDGE|MARKETPLACESI|MESH|NEWSS26|SS26|BRIDGE|MARKETPLACESI|MESH|NEWSS26|SS26,130.0,130.0
thespicehouse.com,https://thespicehouse.com,shopify,True,5,1,,,9.29,29.0
sorellasthebrand.com,https://sorellasthebrand.com,shopify,True,5,1,,Evento|Evento_verde|Verde|Evento|Evento_rojo|Rojo|Azul|Azul_cielo|Evento_azul|Beige,19.99,79.99
brandonsanderson.com,https://brandonsanderson.com,shopify,True,0,1,,,0,0
projectnursery.com,https://projectnursery.com,shopify,True,0,1,,,0,0
perfectsnacks.com,https://perfectsnacks.com,shopify,True,5,1,,existingproducts|product:new|existingproducts|product:new|count:8|existingproducts|expaug7|ingredients:chocolate|Best Sellers|existingproducts,19.99,29.0
zillionsgift.com,https://zillionsgift.com,magento,True,0,1,,,0,0
iogear.com,https://iogear.com,shopify,True,5,1,,KVM Accessories|label_HDMI|label_Single View|label_TAA Compliant|KVM Accessories|label_Dual View|label_HDMI|label_TAA Compliant|8K DP KVM|label_4-Port,59.95,399.0
ipphone-warehouse.com,https://ipphone-warehouse.com,bigcommerce,True,0,1,,,0,0
sneaker10.gr,https://sneaker10.gr,prestashop,False,0,1,,,0,0
hadawebshop.hu,https://hadawebshop.hu,magento,True,0,1,,,0,0
sportano.ua,https://sportano.ua,magento,True,0,1,,,0,0
theduabrand.com,https://theduabrand.com,shopify,True,0,1,,,0,0
nurserylive.com,https://nurserylive.com,shopify,True,0,1,,,0,0
audioplace.me,https://audioplace.me,wix,False,0,1,,,0,0
wildling.shoes,https://wildling.shoes,shopify,True,5,1,,4all|bis-hidden|collection_Discountable|collection_Essentials|collection_Frühling/Sommer|4all|bis-hidden|collection_Discountable|collection_Essentials|collection_Frühling/Sommer,69.0,119.0
psaudio.com,https://psaudio.com,shopify,True,5,1,,Music|Music. Music: Octave Audiophile Masters|OCT0071|reconciliation_item|do_not_show_on_sale_badge|Factory Certified|only_sell_in_usa|Refurbished,29.0,34999.0
gamers-outlet.net,https://gamers-outlet.net,opencart,False,0,1,stripe|square,,0,0
groworganic.com,https://groworganic.com,shopify,True,5,1,,BIN:122StoreNursery|Exclude DFW|Exclude from Google Ads|NO-DROPSHIP|out-of-stock-police|BIN:122StoreNursery|Exclude DFW|Exclude from Google Ads|NO-DROPSHIP|out-of-stock-police,9.95,75.99
thrivin-gymwear.com,https://thrivin-gymwear.com,shopify,True,5,1,,group54|sale-product|spring|tops|group54|sale-product|spring|tops|group54|sale-product,54.95,59.95
gamers-net.com,https://gamers-net.com,woocommerce,False,0,1,,,0,0
audiophonics.fr,https://audiophonics.fr,prestashop,True,0,1,,,0,0
cbrands.com,https://cbrands.com,shopify,True,5,1,,,0,0
beckonicecream.com,https://beckonicecream.com,shopify,True,0,1,,,0,0
turbobrandsfactory.com,https://turbobrandsfactory.com,shopify,True,5,1,,,2699.0,2999.0
mcricharddesignerbrands.com,https://mcricharddesignerbrands.com,shopify,True,5,1,,1728|72470364320|Clothing|Jacob Cohen|Jeans Denim - Clothing|1728|72470364320|Clothing|Fendi|L,339.0,659.0
dam-sport.net,https://dam-sport.net,magento,True,0,1,,,0,0
onceuponafarmorganics.com,https://onceuponafarmorganics.com,shopify,True,0,1,,,0,0
blackgirlvitamins.co,https://blackgirlvitamins.co,shopify,True,5,1,,nosearch|nvd-hidden|all_products|new|all_products|new|nosearch|nvd-hidden|all_products|new,25.0,107.0
myshopradio.de,https://myshopradio.de,wix,False,0,1,,,0,0
alfawesternwear.com,https://alfawesternwear.com,woocommerce,True,0,1,,,0,0
kidswearcollective.com,https://kidswearcollective.com,shopify,True,5,1,,Girls|Pre-Loved|Sonia Rykiel|Years 4|Girls|Pre-Loved|Sonia Rykiel|Years 14|Chloe|Girls,25.0,44.0
sermilitar.store,https://sermilitar.store,shopify,False,0,1,,,0,0
phonecase.pk,https://phonecase.pk,shopify,True,0,1,,,0,0
outletbenetton.com,https://outletbenetton.com,shopify,True,0,1,,,0,0
gardenjoygame.com,https://gardenjoygame.com,wix,False,0,1,,,0,0
envyfragrances.com,https://envyfragrances.com,shopify,True,5,1,,Men|Perfume|Women|Luxury|New Arrival|Women|Women|Men|Men,349.0,999.0
gadgetmallonline.com,https://gadgetmallonline.com,shopify,True,5,1,,99store|Brass|Duty|Heavy|Nozzle,149.0,999.0
mundowear.fr,https://mundowear.fr,shopify,True,5,1,,HJ|HJSHORT|HJWINTER|HK|HLONGTOPS|VK|VLONGTOPS|VTOPS|VTR|VTRHOODIE,2.0,69.95
taion-wear.jp,https://taion-wear.jp,shopify,True,5,1,,NON DOWN|Tシャツ|NON DOWN|Tシャツ|NON DOWN|Tシャツ|NON DOWN|Tシャツ|NON DOWN|パンツ,2673.0,5346.0
gopremium.net,https://gopremium.net,woocommerce,True,0,1,,,0,0
sportano.cz,https://sportano.cz,magento,True,0,1,,,0,0
neveneyewear.com,https://neveneyewear.com,shopify,True,5,1,,_discount_exclude:b1g2f|_hide_quantity_box:true|_line_quantity_limit:1|_rx_returns_no_exchange|ac_exclude|_bridge_width:number:19|_finish:gloss|_finish:transparent|_frame_color:black|_frame_color:blue,2.0,309.0
himalayawellness.in,https://himalayawellness.in,shopify,True,0,1,,,0,0
jdsports.gr,https://jdsports.gr,prestashop,False,0,1,,,0,0
audiocostruzioni.com,https://audiocostruzioni.com,woocommerce,False,0,1,,,0,0
incrediblerugsanddecor.com,https://incrediblerugsanddecor.com,shopify,True,0,1,,,0,0
sportlit.com,https://sportlit.com,woocommerce,False,0,1,,,0,0
bashfashion.store,https://bashfashion.store,shopify,True,5,1,,Health Care|Home & Garden|Massage & Relaxation|Smart Watches|Smart Wear|Smart Wear Electronics|Apple Accessories|iPhone 16 Pro Max|iPhone 16 Pro Max Cases|In Car,2200.0,7700.0
trinityaudio.ai,https://trinityaudio.ai,wix,False,0,1,,,0,0
berkeleywellness.com,https://berkeleywellness.com,squarespace,False,0,1,,,0,0
kyocera-jewelry.com,https://kyocera-jewelry.com,shopify,True,5,1,,buyer|K10イエローゴールド|mjc&odolly|WONDER_VALUE対象|イエローゴールド|buyer|K10イエローゴールド|mjc&odolly|WONDER_VALUE対象|イエローゴールド,37000.0,135000.0
gameonfamily.com,https://gameonfamily.com,shopify,True,5,1,,Clothing|Game Night|Ages 3-6|Bingo Game|Classroom Resources|Counseling Game|Digital Downloads|Bunco|Dice|Game Night,2.99,53.5
vend-shop.com,https://vend-shop.com,opencart,False,0,1,,,0,0
shuffleandcutgames.co.nz,https://shuffleandcutgames.co.nz,shopify,True,0,1,,,0,0
organicindia.com,https://organicindia.com,shopify,True,5,1,,Men's Health|Men's Health|Men's Health,179.0,975.0
steamgg.net,https://steamgg.net,woocommerce,True,0,1,,,0,0
phonelcdparts.com,https://phonelcdparts.com,magento,True,0,1,,,0,0
cameraworld.co.uk,https://cameraworld.co.uk,magento,False,0,1,stripe|paypal,,0,0
mastercardgiftcard.com,https://mastercardgiftcard.com,magento,True,0,1,,,0,0
fahertybrand.com,https://fahertybrand.com,shopify,True,5,1,,gender:Men|gender:Mens|H/25|Jalen|JB_Magic|gender:Men|gender:Mens|H/25|Jalen|JB_Magic,90.0,398.0
milanicosmetics.com,https://milanicosmetics.com,shopify,True,5,1,,bogos-gift|pickystory|active|cruelty free|new|vegan|bogos-gift|pickystory,14.99,33.0
mdcomputers.lk,https://mdcomputers.lk,woocommerce,True,0,1,,,0,0
recoilweb.com,https://recoilweb.com,woocommerce,True,0,1,,,0,0
anime-store.jp,https://anime-store.jp,shopify,True,5,1,,no-line-shopping|予約注文|no-line-shopping|予約注文|no-line-shopping|予約注文|no-line-shopping|予約注文|no-line-shopping|予約注文,396.0,22000.0
storerocket.io,https://storerocket.io,bigcommerce,False,0,1,,,0,0
kitchencenter.cl,https://kitchencenter.cl,shopify,True,5,1,,badge_COQUINARIA_#ba2937|Box Coquinaria|Coquinaria|same-day-delivery|Stock_Disponible|24HRS|badge_NUEVO_#f1c40f|Depto Shower|Despacho Gratis|Electrodomésticos,7990.0,399990.0
terracesmenswear.co.uk,https://terracesmenswear.co.uk,opencart,True,0,1,afterpay,,0,0
bodycandy.com,https://bodycandy.com,shopify,True,5,1,,_search_ Body Part: Navel|_search_ Color: aurora|_search_ Color: black|_search_ Color: blue|_search_ Color: gold|_search_ Body Part: Ear|_search_ Body Part: Eyebrow|_search_ Color: aurora|_search_ Color: black|_search_ Color: blue,41.99,65.99
sportano.hu,https://sportano.hu,magento,True,0,1,,,0,0
sportwitness.co.uk,https://sportwitness.co.uk,woocommerce,False,0,1,,,0,0
bluebananabrand.com,https://bluebananabrand.com,shopify,True,5,1,,packs|packs|alto-verano-ss26|collection-tribe-woman-ss-shirts|collection-tribe-woman-ss-shirts-ss26|filter-available|new|alto-verano-ss26|collection-luna-woman-shorts|collection-luna-woman-shorts-ss26,54.9,167.9
windowcleaningsupplies.com.au,https://windowcleaningsupplies.com.au,magento,True,0,1,stripe,,0,0
libertyshoesonline.com,https://libertyshoesonline.com,shopify,True,5,1,,10/44|11/45|6/40|7/41|8/42|3/36|4/37|5/38|6.5/40|6/39,824.0,2299.0
maxesport.gg,https://maxesport.gg,woocommerce,False,0,1,,,0,0
the-store.com,https://the-store.com,shopify,True,5,1,,12x16|airedale|aluminum print|artwork|christmas|12x16|aluminum print|artwork|Caroline's Treasures Farm Collection|CK6934,24.99,24.99
smokea.com,https://smokea.com,shopify,True,5,1,,Brand_BIGFUN!|Color_Black|Features_Decal/Logo|Features_Themed|For Use With_Liquids|Brand_Top Shelf Hemp|Cannabinoid_THCA|Features_Made in USA|Final Sale|New,7.0,32.0
lilabeauty.com.au,https://lilabeauty.com.au,shopify,True,0,1,,,0,0
divinafitness.com.br,https://divinafitness.com.br,shopify,True,5,1,,colecao-miami|combo|estampada|nadador|no image|alcinha|colecao-miami|estampada|no image|Poliamida,55.9,55.9
imagineonline.store,https://imagineonline.store,shopify,True,5,1,,all_applecare+|apple_care|apple_care_care+|custom-27-09-2025|march-npi|all_applecare+|apple_care|apple_care_care+|custom-27-09-2025|march-npi,3900.0,37900.0
thegamecollection.net,https://thegamecollection.net,shopify,True,5,1,,New|New|New,19.95,99.95
accessfashion.gr,https://accessfashion.gr,opencart,True,0,1,,,0,0
bushiroad-store.com,https://bushiroad-store.com,shopify,True,5,1,,グループ名_Poppin'Party|グループ名_戸山香澄|ネコポス対応|商品分類_アクリルスタンド・ブロック|商品分類_サイズ：小|グループ名_Poppin'Party|グループ名_Roselia|商品分類_アパレル|検索:BanG Dream!|検索:Poppin'Party,1100.0,4000.0
footwearmenders.com,https://footwearmenders.com,shopify,False,0,1,shopify_payments,,0,0
licocosmetics.com,https://licocosmetics.com,shopify,True,0,1,,,0,0
roselandfurniture.com,https://roselandfurniture.com,shopify,True,5,1,,All|AM01|available|cabinet-furniture|dine-kitchen|All|AM01|available|Coffee Tables|Home,549.95,1599.95
cabotcreamery.com,https://cabotcreamery.com,shopify,True,5,1,,exclude_rebuy|Mem/Emp Discount|NON CABOT ITEMS|exclude_rebuy|NON CABOT ITEMS|Mem/Emp Discount|NON CABOT ITEMS|cheese|exclude_rebuy|Feed141,4.09,48.0
perfumepalace.in,https://perfumepalace.in,shopify,True,5,1,,Ferrari Scuderia Black 125ml Eau De Toilette For Men|Arabiyat Prestige|Arabiyat Prestige Revolt Uprising|Arabiyat Prestige Revolt Uprising Eau De Parfum|Arabiyat Prestige Revolt Uprising Eau De Parfum 100ml|Arabiyat Prestige Revolt Uprising Eau De Parfum 100ml For Man|Fraganote NO 29|Fraganote NO 29 Uncensored Blue|Fraganote NO 29 Uncensored Blue Eau De Parfum|Fraganote NO 29 Uncensored Blue Eau De Parfum 50ml,999.0,5949.0
gamersguildaz.com,https://gamersguildaz.com,shopify,True,5,1,,Booster Box|CCG|Board Games|Missing: INFO|Token|Board Games|Missing: INFO|Novelties|Accessories|Board Game Accessories,25.5,200.0
deltachildren.com,https://deltachildren.com,shopify,True,5,1,,Awin_0|coupon-code|dc-shop|Awin_10|Baby Monitor|coupon-code|dc-shop|Awin_0|exclude-narvar-widget|$25 - $99,79.99,269.99
tulsabodyjewelry.com,https://tulsabodyjewelry.com,shopify,True,5,1,,0 gauge|0 gauge ~ 8mm|00 gauge|00 gauge ~ 10mm|00g|0 gauge|0 gauge ~ 8mm|00 gauge|00 gauge ~ 10mm|00g,9.98,24.98
nashcofurniture.com,https://nashcofurniture.com,shopify,True,5,1,,Assembly:Fully Assembled|Assembly_Fully Assembled|Bedroom|Beds|Brand:Signature Design By Ashley®|Assembly:Fully Assembled|Assembly_Fully Assembled|Bedroom|Beds|Brand:Signature Design By Ashley®,678.99,1028.99
cosmeticconnection.co.za,https://cosmeticconnection.co.za,shopify,True,5,1,,,3.5,129.9
